idade,renda_anual,tipo_moradia,tempo_emprego,finalidade_emprestimo,classe_emprestimo,valor_emprestimo,taxa_juros,inadimplente,percentual_renda,historico_inadimplencia,tempo_historico_credito
25,34000,Financiada,9.0,Saúde,A,2000,7.66,1,0.06,Não,4
21,24000,Alugada,5.0,Empreendedorismo,B,2000,11.14,0,0.08,Não,4
22,24000,Própria,1.0,Educação,C,6000,12.68,0,0.25,Não,4
22,32000,Alugada,7.0,Saúde,C,14000,12.23,1,0.44,Não,3
25,22000,Própria,0.0,Pessoal,E,7500,,0,0.34,Não,3
23,45000,Alugada,4.0,Educação,C,4800,13.98,0,0.11,Não,3
24,95000,Alugada,8.0,Educação,A,6500,8.49,0,0.07,Não,4
22,50000,Alugada,1.0,Empreendedorismo,A,7500,8.32,0,0.15,Não,2
22,42996,Alugada,3.0,Pessoal,C,4800,11.03,0,0.11,Sim,4
23,19250,Alugada,1.0,Reforma residencial,E,6250,16.82,1,0.32,Não,2
23,44400,Alugada,0.0,Empreendedorismo,B,1500,11.63,0,0.03,Não,4
26,53000,Financiada,9.0,Empreendedorismo,A,8000,7.88,0,0.15,Não,3
25,68000,Alugada,1.0,Educação,C,10000,14.26,0,0.15,Sim,2
23,70560,Alugada,1.0,Empreendedorismo,A,9600,7.9,0,0.14,Não,4
24,37200,Alugada,8.0,Consolidação de dívidas,A,7200,7.9,0,0.19,Não,4
25,39000,Alugada,6.0,Educação,D,16000,15.65,1,0.41,Não,2
23,49000,Financiada,7.0,Consolidação de dívidas,A,2400,7.66,0,0.05,Não,3
23,90000,Financiada,5.0,Consolidação de dívidas,B,6000,11.89,0,0.07,Não,4
24,98000,Financiada,0.0,Consolidação de dívidas,D,13200,15.28,1,0.13,Sim,3
24,102000,Financiada,6.0,Empreendedorismo,B,9800,10.36,0,0.1,Não,4
22,26400,Financiada,2.0,Empreendedorismo,B,4400,11.49,0,0.17,Não,3
24,70000,Alugada,2.0,Educação,B,13000,10.0,0,0.19,Não,2
26,53826,Financiada,10.0,Reforma residencial,C,8500,14.79,1,0.16,Não,2
23,120000,Financiada,5.0,Empreendedorismo,B,6000,9.99,0,0.05,Não,3
22,49000,Financiada,6.0,Empreendedorismo,A,2400,5.79,0,0.05,Não,3
25,19200,Alugada,5.0,Reforma residencial,B,4000,,1,0.21,Não,3
24,96000,Alugada,6.0,Empreendedorismo,B,7000,9.91,0,0.07,Não,3
25,31000,Alugada,2.0,Consolidação de dívidas,A,1800,8.32,0,0.06,Não,2
24,100000,Alugada,6.0,Empreendedorismo,A,11000,5.42,0,0.11,Não,2
23,40000,Alugada,1.0,Empreendedorismo,B,15000,11.71,1,0.38,Não,3
23,70000,Financiada,5.0,Pessoal,B,20000,12.21,0,0.29,Não,2
23,100000,Financiada,7.0,Pessoal,B,10000,10.59,0,0.1,Não,4
23,78300,Financiada,0.0,Pessoal,E,15000,16.82,0,0.19,Sim,3
26,45000,Alugada,3.0,Saúde,A,6000,7.49,0,0.13,Não,3
24,85000,Financiada,2.0,Educação,C,7500,13.99,0,0.09,Sim,4
26,45000,Financiada,9.0,Pessoal,D,10000,16.89,0,0.22,Não,3
22,36000,Alugada,1.0,Educação,C,5000,12.68,1,0.14,Não,4
25,109000,Financiada,5.0,Pessoal,B,15000,10.25,0,0.14,Não,2
22,36000,Alugada,6.0,Educação,B,4000,,0,0.11,Não,2
26,31836,Alugada,1.0,Educação,C,6400,14.35,0,0.2,Não,4
22,54000,Alugada,2.0,Saúde,D,7000,14.96,1,0.13,Sim,2
23,73426,Financiada,0.0,Consolidação de dívidas,C,7500,,0,0.1,Sim,2
24,66300,Alugada,4.0,Saúde,D,30000,,1,0.38,Não,3
25,49963,Financiada,9.0,Saúde,B,2100,11.49,1,0.04,Não,3
22,60350,Alugada,1.0,Saúde,D,25000,15.95,1,0.35,Não,4
22,60000,Financiada,6.0,Educação,A,11200,5.79,0,0.19,Não,4
25,50000,Financiada,0.0,Empreendedorismo,A,2600,6.03,0,0.05,Não,3
24,60000,Financiada,0.0,Consolidação de dívidas,B,8500,10.59,0,0.14,Não,4
24,95000,Financiada,7.0,Consolidação de dívidas,B,15000,12.69,0,0.16,Não,3
22,60000,Financiada,6.0,Saúde,A,6125,6.17,0,0.1,Não,2
24,75000,Alugada,4.0,Empreendedorismo,A,10000,6.62,0,0.13,Não,2
22,75000,Financiada,4.0,Empreendedorismo,A,9000,6.99,0,0.12,Não,3
22,37000,Alugada,,Consolidação de dívidas,B,10000,,0,0.27,Não,2
24,54000,Alugada,6.0,Consolidação de dívidas,A,5500,8.07,0,0.1,Não,3
25,102000,Financiada,4.0,Saúde,B,25000,10.99,1,0.21,Não,2
22,61000,Financiada,6.0,Saúde,C,12000,13.49,0,0.2,Não,4
23,44000,Financiada,0.0,Empreendedorismo,A,5500,6.17,0,0.13,Não,4
25,105000,Financiada,6.0,Empreendedorismo,D,6500,13.87,0,0.06,Sim,3
22,72000,Própria,1.0,Empreendedorismo,B,15000,10.25,0,0.21,Não,4
24,30000,Alugada,8.0,Saúde,B,8000,9.25,0,0.27,Não,2
24,29000,Alugada,4.0,Saúde,D,14400,15.7,1,0.5,Não,4
23,21360,Alugada,0.0,Saúde,A,7500,7.14,1,0.35,Não,4
26,36000,Alugada,,Saúde,A,5400,8.9,0,0.15,Não,4
25,75600,Financiada,2.0,Consolidação de dívidas,A,14500,9.63,0,0.19,Não,3
26,108000,Alugada,2.0,Pessoal,D,25000,15.05,1,0.23,Não,2
25,49600,Alugada,9.0,Saúde,A,12000,7.14,0,0.24,Não,3
26,52000,Financiada,6.0,Pessoal,B,3300,10.99,0,0.06,Não,2
23,43949,Alugada,7.0,Saúde,B,3000,11.49,0,0.07,Não,2
26,40000,Alugada,2.0,Saúde,A,12000,7.51,0,0.3,Não,2
24,60000,Alugada,4.0,Educação,A,12000,8.9,0,0.2,Não,3
26,50000,Financiada,0.0,Educação,A,10000,7.74,0,0.2,Não,2
23,38004,Alugada,2.0,Educação,A,4500,7.88,0,0.12,Não,3
23,70000,Alugada,1.0,Saúde,B,17000,8.88,0,0.24,Não,4
22,48000,Financiada,6.0,Saúde,A,5000,7.88,0,0.1,Não,2
23,24000,Alugada,1.0,Empreendedorismo,B,5500,10.99,0,0.23,Não,4
23,60000,Financiada,8.0,Consolidação de dívidas,B,10000,,0,0.17,Não,3
22,34500,Alugada,2.0,Consolidação de dívidas,D,5000,16.89,1,0.14,Sim,2
24,120000,Financiada,0.0,Pessoal,A,16000,9.63,0,0.13,Não,2
24,80400,Financiada,5.0,Pessoal,A,12000,5.79,0,0.15,Não,2
25,27600,Alugada,,Reforma residencial,B,3500,10.99,1,0.13,Não,4
23,50000,Financiada,7.0,Consolidação de dívidas,F,13750,18.43,1,0.28,Não,3
22,35000,Alugada,1.0,Educação,C,2400,,0,0.07,Sim,4
23,126000,Alugada,0.0,Saúde,C,8000,13.23,0,0.06,Não,2
21,20004,Alugada,2.0,Consolidação de dívidas,B,3000,10.37,0,0.15,Não,4
22,160000,Alugada,6.0,Pessoal,A,20000,7.49,0,0.13,Não,3
22,46000,Alugada,3.0,Pessoal,B,12000,11.71,0,0.26,Não,4
26,40000,Própria,0.0,Educação,B,15000,9.64,0,0.38,Não,4
25,40000,Alugada,9.0,Educação,D,5600,14.61,0,0.14,Não,2
23,75800,Alugada,0.0,Educação,A,7000,6.54,0,0.09,Não,4
22,43000,Alugada,5.0,Empreendedorismo,B,2400,10.99,0,0.06,Não,3
25,55000,Alugada,0.0,Consolidação de dívidas,B,6000,10.65,0,0.11,Não,2
26,60000,Alugada,0.0,Empreendedorismo,A,5000,7.14,0,0.08,Não,2
25,30000,Alugada,9.0,Empreendedorismo,D,9000,17.58,0,0.3,Não,2
22,52000,Alugada,1.0,Saúde,A,5000,6.99,0,0.1,Não,2
22,100000,Financiada,6.0,Educação,B,3000,11.49,0,0.03,Não,4
25,90000,Financiada,9.0,Empreendedorismo,A,20000,6.54,0,0.22,Não,3
24,46500,Alugada,2.0,Empreendedorismo,C,8000,15.23,1,0.17,Não,2
25,145000,Financiada,3.0,Consolidação de dívidas,B,25000,11.36,0,0.17,Não,3
25,60000,Alugada,3.0,Pessoal,A,17000,6.91,0,0.28,Não,2
21,200000,Financiada,5.0,Educação,C,16000,14.65,0,0.08,Não,2
25,79000,Financiada,0.0,Pessoal,A,9000,6.76,0,0.11,Não,4
24,120000,Financiada,1.0,Educação,D,25000,13.99,0,0.21,Não,4
24,47000,Alugada,8.0,Empreendedorismo,A,7000,6.62,0,0.15,Não,4
26,50000,Alugada,0.0,Reforma residencial,B,13000,,0,0.26,Não,4
22,37200,Alugada,6.0,Saúde,B,10000,,1,0.27,Não,3
23,47000,Financiada,7.0,Educação,C,13850,12.68,0,0.29,Sim,2
24,72000,Alugada,8.0,Saúde,A,14000,7.9,0,0.19,Não,2
23,45000,Financiada,4.0,Empreendedorismo,C,8650,14.27,0,0.19,Não,3
25,61200,Financiada,1.0,Pessoal,A,5650,7.66,0,0.09,Não,2
25,34000,Financiada,1.0,Consolidação de dívidas,B,10000,11.26,0,0.29,Não,3
23,22800,Alugada,5.0,Consolidação de dívidas,A,1775,6.99,0,0.08,Não,2
23,28000,Alugada,0.0,Saúde,A,6000,9.63,0,0.21,Não,4
24,45000,Alugada,0.0,Educação,D,4000,15.99,1,0.09,Sim,3
24,44000,Financiada,2.0,Consolidação de dívidas,D,25000,15.58,1,0.57,Sim,3
21,40800,Alugada,3.0,Saúde,D,12000,15.21,1,0.29,Não,2
26,75000,Financiada,4.0,Educação,A,12000,6.92,0,0.16,Não,4
23,33195,Alugada,5.0,Saúde,B,1800,11.99,0,0.05,Não,3
26,90000,Alugada,0.0,Pessoal,B,5525,11.36,0,0.06,Não,4
25,24996,Alugada,3.0,Consolidação de dívidas,C,7500,12.98,0,0.3,Não,2
23,21000,Própria,,Empreendedorismo,C,3825,14.65,0,0.18,Não,4
23,74800,Alugada,1.0,Saúde,E,20000,17.04,1,0.23,Sim,3
23,168600,Alugada,3.0,Saúde,B,20000,11.58,0,0.12,Não,4
24,43000,Financiada,8.0,Consolidação de dívidas,D,10000,16.89,1,0.23,Não,4
25,28128,Alugada,2.0,Empreendedorismo,D,7500,15.33,1,0.27,Não,3
24,64151,Alugada,0.0,Educação,B,5000,11.86,0,0.08,Não,4
24,44000,Alugada,0.0,Pessoal,A,2000,8.0,1,0.05,Não,3
22,105500,Alugada,6.0,Educação,B,6000,11.99,0,0.06,Não,4
23,90096,Financiada,0.0,Educação,C,10150,11.97,0,0.11,Não,3
25,306000,Alugada,2.0,Pessoal,C,24250,13.85,0,0.08,Não,4
23,49000,Financiada,7.0,Consolidação de dívidas,D,5000,15.21,1,0.1,Sim,3
23,91000,Financiada,3.0,Educação,B,12000,,0,0.13,Não,4
26,53000,Alugada,4.0,Empreendedorismo,B,6800,9.91,0,0.13,Não,3
25,49200,Financiada,2.0,Educação,B,6000,10.0,0,0.12,Não,4
23,38000,Financiada,5.0,Saúde,A,5400,7.9,0,0.14,Não,4
22,54000,Alugada,5.0,Reforma residencial,D,3200,16.49,1,0.06,Não,2
23,75000,Alugada,1.0,Saúde,A,6000,6.03,0,0.08,Não,3
26,120000,Alugada,10.0,Consolidação de dívidas,B,6000,9.88,0,0.05,Não,4
23,100000,Financiada,0.0,Educação,A,11000,8.49,0,0.11,Não,3
23,106000,Financiada,7.0,Educação,A,10000,7.14,0,0.09,Não,3
24,57000,Financiada,0.0,Consolidação de dívidas,B,2400,12.69,0,0.04,Não,4
24,33321,Própria,4.0,Empreendedorismo,C,12250,13.11,0,0.37,Sim,4
21,28800,Alugada,5.0,Consolidação de dívidas,B,8000,9.88,0,0.28,Não,2
24,50400,Alugada,8.0,Consolidação de dívidas,A,1500,,0,0.03,Não,2
23,74000,Alugada,3.0,Saúde,B,25000,10.36,1,0.34,Não,2
25,54000,Financiada,5.0,Reforma residencial,B,5100,9.62,0,0.09,Não,4
25,59000,Própria,6.0,Saúde,A,5000,6.17,0,0.08,Não,2
24,40000,Própria,7.0,Empreendedorismo,C,2000,12.53,0,0.05,Não,4
23,75000,Financiada,7.0,Empreendedorismo,A,10200,6.03,0,0.14,Não,3
25,40000,Alugada,1.0,Empreendedorismo,B,6500,11.89,0,0.16,Não,3
26,53000,Própria,2.0,Empreendedorismo,B,2500,9.91,0,0.05,Não,2
22,24000,Própria,4.0,Pessoal,C,4750,,0,0.2,Sim,3
22,24000,Alugada,3.0,Pessoal,C,1000,12.84,0,0.04,Sim,3
23,80796,Financiada,7.0,Consolidação de dívidas,A,5000,,0,0.06,Não,2
23,30000,Alugada,3.0,Educação,B,6000,11.71,0,0.2,Não,3
25,49000,Alugada,1.0,Pessoal,D,12000,13.49,1,0.24,Não,4
22,46000,Alugada,3.0,Consolidação de dívidas,B,11000,10.59,0,0.24,Não,2
25,46000,Alugada,9.0,Pessoal,A,7000,8.49,0,0.15,Não,2
26,32500,Financiada,8.0,Consolidação de dívidas,C,3000,13.22,0,0.09,Sim,3
24,73440,Financiada,7.0,Reforma residencial,A,7000,6.99,0,0.1,Não,4
26,120000,Financiada,5.0,Empreendedorismo,B,13000,10.99,0,0.11,Não,2
25,66420,Financiada,1.0,Educação,B,4000,12.18,0,0.06,Não,2
22,75000,Alugada,2.0,Consolidação de dívidas,B,21000,10.0,0,0.28,Não,4
21,20000,Alugada,2.0,Saúde,C,2500,13.79,0,0.13,Sim,4
24,35000,Alugada,1.0,Saúde,B,10000,,0,0.29,Não,2
22,50000,Financiada,6.0,Empreendedorismo,C,10000,,0,0.2,Sim,3
24,57000,Financiada,5.0,Reforma residencial,A,8000,5.42,0,0.14,Não,4
22,30000,Alugada,0.0,Pessoal,B,5000,11.49,0,0.17,Não,4
24,52000,Financiada,8.0,Empreendedorismo,B,15000,10.0,0,0.29,Não,4
26,89000,Financiada,10.0,Reforma residencial,B,8000,10.99,0,0.09,Não,3
22,48000,Alugada,6.0,Consolidação de dívidas,A,16500,8.9,1,0.34,Não,3
22,77000,Financiada,5.0,Educação,B,21000,11.48,0,0.27,Não,3
25,70000,Alugada,8.0,Empreendedorismo,D,15000,14.42,0,0.21,Sim,2
24,98004,Alugada,0.0,Empreendedorismo,D,16000,16.32,1,0.16,Sim,4
23,55000,Financiada,4.0,Empreendedorismo,A,8000,7.49,0,0.15,Não,2
23,35976,Alugada,3.0,Empreendedorismo,B,15000,10.25,1,0.42,Não,3
24,62900,Alugada,1.0,Saúde,D,16800,15.65,1,0.23,Não,4
24,72000,Financiada,8.0,Pessoal,A,5000,6.03,0,0.07,Não,4
24,47000,Financiada,3.0,Saúde,B,12000,12.21,0,0.26,Não,3
24,50000,Financiada,8.0,Consolidação de dívidas,C,3000,13.47,0,0.06,Não,3
25,27096,Alugada,7.0,Educação,A,5000,7.9,1,0.18,Não,3
23,72000,Alugada,4.0,Consolidação de dívidas,C,10000,13.85,0,0.14,Não,3
22,57564,Financiada,6.0,Consolidação de dívidas,B,21000,11.48,0,0.36,Não,3
24,24996,Alugada,0.0,Educação,B,4000,9.45,0,0.16,Não,2
23,54000,Alugada,1.0,Empreendedorismo,B,20000,11.83,1,0.37,Não,2
25,38400,Alugada,5.0,Saúde,B,2200,12.69,0,0.06,Não,3
25,72000,Financiada,7.0,Saúde,B,25000,11.89,0,0.35,Não,2
22,67807,Financiada,6.0,Educação,A,6400,7.14,0,0.09,Não,3
23,12000,Alugada,0.0,Educação,A,2100,8.94,1,0.17,Não,2
24,115154,Alugada,8.0,Consolidação de dívidas,C,3000,14.27,0,0.03,Sim,2
23,59000,Alugada,8.0,Empreendedorismo,B,17000,10.25,0,0.29,Não,4
23,60000,Alugada,7.0,Consolidação de dívidas,B,25000,10.25,1,0.42,Não,2
22,48000,Alugada,3.0,Saúde,A,13000,7.88,1,0.27,Não,2
22,39996,Alugada,3.0,Empreendedorismo,A,11000,5.79,0,0.28,Não,2
24,7800,Alugada,1.0,Educação,B,1000,11.36,0,0.13,Não,4
22,54996,Alugada,6.0,Educação,C,2500,14.35,0,0.05,Sim,4
24,16800,Financiada,,Educação,A,3900,,1,0.23,Não,2
26,53000,Financiada,1.0,Educação,A,8000,,0,0.15,Não,3
23,40000,Financiada,7.0,Consolidação de dívidas,C,6000,14.79,0,0.15,Sim,3
22,54000,Financiada,5.0,Saúde,B,7000,10.65,0,0.13,Não,2
21,65000,Financiada,5.0,Educação,A,10000,6.03,0,0.15,Não,3
24,80000,Alugada,3.0,Empreendedorismo,C,20000,13.06,0,0.25,Sim,3
26,60000,Financiada,8.0,Reforma residencial,B,12000,10.65,0,0.2,Não,2
24,24000,Alugada,0.0,Empreendedorismo,D,7000,15.62,1,0.29,Não,4
22,91800,Financiada,0.0,Saúde,D,16800,15.62,1,0.16,Sim,4
24,121000,Alugada,8.0,Pessoal,A,20000,8.9,0,0.17,Não,4
24,50004,Própria,2.0,Empreendedorismo,B,10000,11.12,0,0.2,Não,2
24,145000,Financiada,0.0,Pessoal,B,7000,10.99,0,0.05,Não,2
21,8088,Alugada,,Saúde,C,1200,15.23,0,0.15,Sim,2
23,35000,Financiada,7.0,Saúde,C,5000,12.98,1,0.14,Não,2
26,55000,Financiada,4.0,Pessoal,A,10000,7.51,1,0.18,Não,2
26,83004,Alugada,7.0,Empreendedorismo,A,5450,7.9,0,0.07,Não,3
25,51000,Financiada,6.0,Educação,E,16750,16.4,0,0.33,Não,3
22,84600,Financiada,4.0,Empreendedorismo,A,6000,,0,0.07,Não,4
26,88900,Própria,2.0,Pessoal,B,5000,11.83,0,0.06,Não,4
25,109000,Financiada,9.0,Consolidação de dívidas,A,14000,9.63,0,0.13,Não,2
23,96000,Alugada,7.0,Educação,A,7300,8.49,0,0.08,Não,4
26,60000,Financiada,3.0,Pessoal,C,30000,14.27,0,0.5,Sim,3
26,70000,Financiada,0.0,Reforma residencial,D,8000,14.84,0,0.11,Não,3
22,35000,Alugada,1.0,Consolidação de dívidas,B,8000,9.2,0,0.23,Não,4
25,72000,Alugada,2.0,Saúde,B,10000,10.37,0,0.14,Não,4
21,31200,Alugada,1.0,Educação,D,6000,16.89,1,0.19,Sim,4
24,65000,Alugada,1.0,Saúde,B,6400,9.99,0,0.1,Não,3
26,51600,Alugada,10.0,Educação,B,14000,10.37,1,0.27,Não,2
23,70550,Alugada,0.0,Saúde,E,14000,17.51,1,0.17,Sim,2
26,63000,Financiada,10.0,Reforma residencial,A,3500,7.68,0,0.06,Não,4
22,72000,Financiada,3.0,Educação,B,5000,,0,0.07,Não,3
24,75000,Financiada,,Pessoal,A,7000,7.66,0,0.09,Não,3
21,102000,Alugada,5.0,Empreendedorismo,D,10000,,0,0.1,Sim,3
25,86004,Alugada,1.0,Pessoal,C,15000,12.53,0,0.17,Não,4
25,42000,Alugada,4.0,Empreendedorismo,A,1925,6.17,0,0.05,Não,2
23,58000,Financiada,8.0,Empreendedorismo,C,8000,13.61,0,0.14,Sim,4
25,82000,Alugada,2.0,Pessoal,A,9200,6.03,0,0.11,Não,3
22,30000,Alugada,0.0,Educação,C,6300,13.22,0,0.21,Sim,3
26,117000,Financiada,4.0,Empreendedorismo,A,14400,,0,0.12,Não,4
26,92040,Financiada,6.0,Empreendedorismo,A,10000,,0,0.11,Não,3
24,28800,Alugada,2.0,Saúde,B,8875,,1,0.31,Não,4
21,33009,Própria,5.0,Empreendedorismo,B,12000,11.48,0,0.36,Não,4
25,54000,Alugada,3.0,Consolidação de dívidas,D,7000,15.62,1,0.13,Não,3
25,30000,Própria,4.0,Educação,D,10000,14.61,0,0.33,Não,3
22,28880,Financiada,4.0,Saúde,A,2000,8.59,0,0.07,Não,4
23,34000,Alugada,1.0,Pessoal,C,9500,,1,0.28,Sim,4
22,34560,Alugada,2.0,Reforma residencial,E,1200,19.29,1,0.03,Não,2
25,74004,Alugada,2.0,Empreendedorismo,E,20000,15.95,1,0.27,Não,3
25,57500,Financiada,5.0,Reforma residencial,C,12275,,0,0.21,Não,3
25,120000,Financiada,6.0,Educação,B,10000,,0,0.08,Não,2
25,36000,Alugada,6.0,Pessoal,B,15000,,1,0.42,Não,3
24,74400,Alugada,1.0,Saúde,A,3500,7.29,0,0.05,Não,3
24,95000,Alugada,5.0,Empreendedorismo,B,14000,,0,0.15,Não,4
23,70000,Alugada,1.0,Empreendedorismo,A,3500,5.42,0,0.05,Não,2
23,36000,Alugada,4.0,Saúde,D,6500,17.49,1,0.18,Sim,4
22,30000,Alugada,2.0,Empreendedorismo,B,3600,10.99,0,0.12,Não,4
22,18000,Própria,1.0,Educação,D,5400,15.31,1,0.3,Sim,4
21,12000,Alugada,3.0,Empreendedorismo,B,1600,10.59,0,0.13,Não,2
25,52000,Alugada,9.0,Empreendedorismo,C,16000,13.98,1,0.31,Não,4
25,48000,Financiada,3.0,Consolidação de dívidas,C,1400,14.79,0,0.03,Não,3
25,89000,Financiada,9.0,Saúde,A,14000,7.49,0,0.16,Não,2
24,150000,Alugada,8.0,Pessoal,B,5000,,0,0.03,Não,2
24,101000,Própria,5.0,Empreendedorismo,B,24250,12.53,0,0.24,Não,3
22,63000,Alugada,2.0,Empreendedorismo,A,5000,7.74,0,0.08,Não,4
25,80004,Alugada,5.0,Reforma residencial,B,10000,9.62,0,0.12,Não,4
23,46000,Alugada,2.0,Pessoal,F,12800,19.41,1,0.28,Sim,2
23,42996,Alugada,2.0,Saúde,C,6000,12.84,0,0.14,Sim,3
24,50000,Financiada,2.0,Educação,A,12500,9.32,0,0.25,Não,3
22,91234,Financiada,6.0,Saúde,B,12000,11.83,0,0.13,Não,2
22,69600,Alugada,6.0,Consolidação de dívidas,C,1350,12.68,0,0.02,Sim,3
22,20000,Alugada,2.0,Pessoal,B,4000,9.45,0,0.2,Não,3
26,14400,Alugada,1.0,Consolidação de dívidas,D,2000,17.49,1,0.14,Sim,3
22,82000,Financiada,6.0,Educação,B,10750,9.25,0,0.13,Não,3
24,93000,Alugada,2.0,Reforma residencial,B,2100,9.91,1,0.02,Não,2
23,75000,Alugada,3.0,Pessoal,B,10000,11.86,0,0.13,Não,2
25,56000,Alugada,1.0,Pessoal,B,6000,10.74,0,0.11,Não,2
24,52800,Alugada,1.0,Consolidação de dívidas,C,8000,12.87,0,0.15,Não,4
24,44000,Financiada,5.0,Consolidação de dívidas,D,22800,17.27,1,0.52,Não,3
25,62400,Própria,,Consolidação de dívidas,D,15000,17.58,0,0.24,Não,3
25,57500,Alugada,4.0,Educação,C,6000,11.28,1,0.1,Não,3
22,71500,Alugada,2.0,Educação,C,6400,13.11,0,0.09,Não,4
22,41838,Alugada,0.0,Pessoal,D,6600,16.89,1,0.16,Não,3
22,50000,Alugada,1.0,Educação,A,11000,,0,0.22,Não,3
23,36000,Própria,,Empreendedorismo,A,5500,5.42,0,0.15,Não,3
25,78000,Financiada,0.0,Reforma residencial,B,25000,9.64,0,0.32,Não,4
21,44000,Alugada,6.0,Empreendedorismo,D,10000,14.74,0,0.23,Sim,3
23,64000,Alugada,0.0,Saúde,C,12000,13.16,0,0.19,Sim,4
23,100000,Financiada,4.0,Educação,C,10000,12.87,0,0.1,Não,4
23,58000,Financiada,7.0,Saúde,C,7200,11.97,1,0.12,Não,2
26,54000,Alugada,2.0,Pessoal,C,6600,11.97,0,0.12,Não,3
22,42500,Alugada,0.0,Educação,C,5000,12.98,0,0.12,Não,4
23,67000,Alugada,3.0,Educação,A,25000,7.9,1,0.37,Não,3
24,40000,Financiada,8.0,Saúde,A,4000,7.14,0,0.1,Não,2
24,24000,Alugada,2.0,Educação,D,3500,15.65,1,0.15,Sim,4
22,40680,Alugada,2.0,Educação,B,6000,11.36,1,0.15,Não,4
23,64000,Financiada,0.0,Consolidação de dívidas,D,12000,15.62,1,0.19,Sim,4
25,122000,Financiada,8.0,Consolidação de dívidas,C,10000,13.57,0,0.08,Sim,4
22,59000,Outra,3.0,Reforma residencial,D,12000,,1,0.2,Sim,4
26,126000,Financiada,4.0,Consolidação de dívidas,C,7500,13.92,0,0.06,Não,2
25,65000,Própria,9.0,Reforma residencial,C,7000,11.66,0,0.11,Sim,3
25,77700,Alugada,2.0,Educação,B,14000,10.99,0,0.18,Não,2
21,36000,Alugada,3.0,Consolidação de dívidas,C,5000,12.99,0,0.14,Não,4
25,75600,Financiada,7.0,Saúde,C,15000,12.68,0,0.2,Sim,3
22,183000,Financiada,3.0,Educação,A,1000,,0,0.01,Não,2
22,35000,Financiada,6.0,Consolidação de dívidas,A,8000,5.79,0,0.23,Não,3
25,57000,Alugada,5.0,Saúde,D,9600,14.46,1,0.17,Não,3
23,120000,Alugada,7.0,Consolidação de dívidas,B,25000,9.99,0,0.21,Não,2
22,54252,Financiada,6.0,Pessoal,A,3500,6.39,0,0.06,Não,4
23,11000,Própria,0.0,Empreendedorismo,A,1400,9.32,0,0.13,Não,4
23,105000,Alugada,7.0,Saúde,B,7200,11.71,0,0.07,Não,2
26,85000,Financiada,0.0,Saúde,B,8000,,0,0.09,Não,4
24,85000,Financiada,1.0,Pessoal,A,4400,7.4,0,0.05,Não,3
22,27000,Alugada,5.0,Consolidação de dívidas,B,2925,10.71,0,0.11,Não,3
22,30000,Própria,5.0,Empreendedorismo,B,3000,10.36,0,0.1,Não,2
25,47052,Alugada,5.0,Educação,B,21250,10.99,1,0.45,Não,2
24,47928,Alugada,1.0,Saúde,B,6000,12.53,0,0.13,Não,3
25,105000,Financiada,9.0,Reforma residencial,C,4800,15.23,0,0.05,Sim,2
23,38400,Alugada,7.0,Consolidação de dívidas,C,3600,13.61,0,0.09,Sim,3
22,24432,Alugada,0.0,Educação,B,2000,11.36,0,0.08,Não,3
26,46800,Financiada,3.0,Consolidação de dívidas,B,12725,12.42,0,0.27,Não,3
24,40000,Alugada,,Pessoal,D,3000,17.27,1,0.07,Sim,2
22,60000,Financiada,7.0,Educação,B,12000,10.0,0,0.2,Não,3
25,38000,Alugada,1.0,Educação,A,10000,7.49,0,0.26,Não,2
24,59600,Alugada,8.0,Pessoal,A,10000,5.99,0,0.17,Não,4
24,95000,Alugada,0.0,Saúde,A,4000,7.9,0,0.04,Não,4
23,62000,Alugada,0.0,Educação,C,10000,14.27,0,0.16,Sim,2
22,18996,Alugada,3.0,Pessoal,D,3200,15.28,1,0.17,Não,2
22,50000,Própria,1.0,Educação,A,3600,,0,0.07,Não,3
26,32450,Financiada,5.0,Reforma residencial,A,3250,6.99,0,0.1,Não,2
23,38000,Alugada,7.0,Pessoal,B,12000,11.71,1,0.32,Não,4
22,48000,Alugada,7.0,Empreendedorismo,E,7500,17.04,0,0.16,Sim,2
21,27200,Alugada,0.0,Educação,C,5000,,0,0.18,Não,3
26,12000,Própria,2.0,Reforma residencial,A,6100,7.51,1,0.51,Não,4
25,117014,Financiada,5.0,Educação,A,8400,7.29,0,0.07,Não,3
22,12000,Alugada,0.0,Educação,C,1000,13.57,1,0.08,Não,2
23,85000,Alugada,2.0,Educação,B,5000,11.58,0,0.06,Não,3
22,31200,Alugada,6.0,Educação,B,12000,10.39,1,0.38,Não,2
22,69000,Financiada,6.0,Consolidação de dívidas,D,10000,15.62,1,0.14,Não,3
23,40000,Alugada,6.0,Educação,B,15000,11.71,1,0.38,Não,3
25,36000,Alugada,0.0,Saúde,B,10000,11.11,0,0.28,Não,3
26,54000,Alugada,6.0,Empreendedorismo,A,10000,7.9,0,0.19,Não,3
23,43000,Alugada,1.0,Consolidação de dívidas,A,3000,8.49,0,0.07,Não,3
24,35000,Própria,1.0,Saúde,D,7000,16.29,0,0.2,Não,4
23,115000,Alugada,2.0,Educação,A,35000,7.9,0,0.3,Não,4
23,55000,Alugada,5.0,Empreendedorismo,B,20000,12.53,1,0.36,Não,3
23,24000,Alugada,4.0,Educação,C,12250,13.16,1,0.51,Não,3
25,96000,Financiada,0.0,Saúde,B,5000,11.83,0,0.05,Não,4
